id,artist,event_date,name,lat,lng,city,tour_name,event_date_lagged,lat_lagged,lng_lagged,tour_lagged,artist_lagged
5b9c9fd4,Aretha Franklin,1971-06-22,,40.2761,15.7039,Montesano sulla Marcellana,No associated tour,1971-06-12 00:00:00,40.2761,15.7039,No associated tour,Aretha Franklin
1b9c953c,Aretha Franklin,1971-06-23,Stadio Comunale Gennaro Meomartini,41.129519,14.786138000000001,Benevento,No associated tour,1971-06-22 00:00:00,41.129519,14.786138000000001,No associated tour,Aretha Franklin
439f5be7,Aretha Franklin,1971-06-24,Campo Sportivo Comunale Martini Marescotti,41.953716,12.073468,Ladispoli,No associated tour,1971-06-23 00:00:00,41.953716,12.073468,No associated tour,Aretha Franklin
39c99cf,Aretha Franklin,1971-06-25,Campo Sportivo Comunale,42.03539,12.64413,Mentana,No associated tour,1971-06-24 00:00:00,42.03539,12.64413,No associated tour,Aretha Franklin
be76d6a,Aretha Franklin,1971-08-08,Boston Common,42.358430799999994,-71.05977320000001,Boston,No associated tour,1971-06-25 00:00:00,42.358430799999994,-71.05977320000001,No associated tour,Aretha Franklin
39ff563,Aretha Franklin,1971-09-17,"Barton Hall, Cornell University",42.4406284,-76.4966071,Ithaca,No associated tour,1971-08-08 00:00:00,42.4406284,-76.4966071,No associated tour,Aretha Franklin
6bc596a2,Aretha Franklin,1971-10-18,Spectrum,39.952335,-75.16378900000001,Philadelphia,No associated tour,1971-09-17 00:00:00,39.952335,-75.16378900000001,No associated tour,Aretha Franklin
53fedb35,Aretha Franklin,1971-10-22,Madison Square Garden,40.714269099999996,-74.0059729,New York,No associated tour,1971-10-18 00:00:00,40.714269099999996,-74.0059729,No associated tour,Aretha Franklin
73e8f659,Aretha Franklin,1972-01-13,New Temple Missionary Baptist Church,34.052,-118.244,Los Angeles,No associated tour,1971-10-22 00:00:00,34.052,-118.244,No associated tour,Aretha Franklin
5b992f08,Aretha Franklin,1972-01-14,New Temple Missionary Baptist Church,34.052,-118.244,Los Angeles,No associated tour,1972-01-13 00:00:00,34.052,-118.244,No associated tour,Aretha Franklin
5be73f94,Aretha Franklin,1972-04-15,"University Gym, SUNY-Albany",42.65257929999999,-73.7562317,Albany,No associated tour,1972-01-14 00:00:00,42.65257929999999,-73.7562317,No associated tour,Aretha Franklin
bf4898a,Aretha Franklin,1972-06-10,Arie Crown Theater,41.850033,-87.6500523,Chicago,No associated tour,1972-04-15 00:00:00,41.850033,-87.6500523,No associated tour,Aretha Franklin
23cc54a7,Aretha Franklin,1973-03-30,The Midnight Special,34.18083920000001,-118.30896609999998,Burbank,No associated tour,1972-06-10 00:00:00,34.18083920000001,-118.30896609999998,No associated tour,Aretha Franklin
2b8620de,Aretha Franklin,1973-04-14,Soul Train Studios,34.052,-118.244,Los Angeles,No associated tour,1973-03-30 00:00:00,34.052,-118.244,No associated tour,Aretha Franklin
bf95d62,Aretha Franklin,1973-05-18,,37.8043722,-122.27080259999998,Oakland,No associated tour,1973-04-14 00:00:00,37.8043722,-122.27080259999998,No associated tour,Aretha Franklin
13f41971,Aretha Franklin,1973-05-20,The Forum,33.9616801,-118.3531311,Inglewood,No associated tour,1973-05-18 00:00:00,33.9616801,-118.3531311,No associated tour,Aretha Franklin
7bce0630,Aretha Franklin,1973-07-13,Houston Astrodome,29.7632836,-95.3632715,Houston,No associated tour,1973-05-20 00:00:00,29.7632836,-95.3632715,No associated tour,Aretha Franklin
1bf82504,Aretha Franklin,1973-11-03,Public Auditorium,41.499495399999994,-81.6954088,Cleveland,No associated tour,1973-07-13 00:00:00,41.499495399999994,-81.6954088,No associated tour,Aretha Franklin
3f825fb,Aretha Franklin,1973-11-23,Latin Casino,39.9348351,-75.0307264,Cherry Hill,No associated tour,1973-11-03 00:00:00,39.9348351,-75.0307264,No associated tour,Aretha Franklin
13f825f9,Aretha Franklin,1973-11-24,Latin Casino,39.9348351,-75.0307264,Cherry Hill,No associated tour,1973-11-23 00:00:00,39.9348351,-75.0307264,No associated tour,Aretha Franklin
1bf825f8,Aretha Franklin,1973-11-25,Latin Casino,39.9348351,-75.0307264,Cherry Hill,No associated tour,1973-11-24 00:00:00,39.9348351,-75.0307264,No associated tour,Aretha Franklin
bf825fe,Aretha Franklin,1973-11-26,Latin Casino,39.9348351,-75.0307264,Cherry Hill,No associated tour,1973-11-25 00:00:00,39.9348351,-75.0307264,No associated tour,Aretha Franklin
13f825fd,Aretha Franklin,1973-11-27,Latin Casino,39.9348351,-75.0307264,Cherry Hill,No associated tour,1973-11-26 00:00:00,39.9348351,-75.0307264,No associated tour,Aretha Franklin
1bf825fc,Aretha Franklin,1973-11-28,Latin Casino,39.9348351,-75.0307264,Cherry Hill,No associated tour,1973-11-27 00:00:00,39.9348351,-75.0307264,No associated tour,Aretha Franklin
3f825f3,Aretha Franklin,1973-11-29,Latin Casino,39.9348351,-75.0307264,Cherry Hill,No associated tour,1973-11-28 00:00:00,39.9348351,-75.0307264,No associated tour,Aretha Franklin
23e77863,Aretha Franklin,1974-03-01,Apollo Theater,40.714269099999996,-74.0059729,New York,No associated tour,1973-11-29 00:00:00,40.714269099999996,-74.0059729,No associated tour,Aretha Franklin
be76d72,Aretha Franklin,1974-03-05,Apollo Theater,40.714269099999996,-74.0059729,New York,No associated tour,1974-03-01 00:00:00,40.714269099999996,-74.0059729,No associated tour,Aretha Franklin
3cdfd13,Aretha Franklin,1974-06-30,Hampton Coliseum,37.0298687,-76.3452218,Hampton,No associated tour,1974-03-05 00:00:00,37.0298687,-76.3452218,No associated tour,Aretha Franklin
5392db31,Aretha Franklin,1975-04-08,Dorothy Chandler Pavillion,34.052,-118.244,Los Angeles,No associated tour,1974-06-30 00:00:00,34.052,-118.244,No associated tour,Aretha Franklin
13fd25d5,Aretha Franklin,1975-09-20,Pine Knob Music Theatre,42.7086411,-83.43966329999999,Clarkston,No associated tour,1975-04-08 00:00:00,42.7086411,-83.43966329999999,No associated tour,Aretha Franklin
3fd25c3,Aretha Franklin,1975-09-21,Pine Knob Music Theatre,42.7086411,-83.43966329999999,Clarkston,No associated tour,1975-09-20 00:00:00,42.7086411,-83.43966329999999,No associated tour,Aretha Franklin
43f0c367,Aretha Franklin,1976-07-16,Circle Star Theatre,37.5071591,-122.26052220000001,San Carlos,No associated tour,1975-09-21 00:00:00,37.5071591,-122.26052220000001,No associated tour,Aretha Franklin
739cdec5,Aretha Franklin,1977-01-19,John F. Kennedy Center for the Performing Arts,38.895,-77.036,Washington,No associated tour,1976-07-16 00:00:00,38.895,-77.036,No associated tour,Aretha Franklin
3bedd01c,Aretha Franklin,1977-11-28,Palais des Sports,48.85341,2.3488,Paris,No associated tour,1977-01-19 00:00:00,48.85341,2.3488,No associated tour,Aretha Franklin
7bf3ea74,Aretha Franklin,1977-12-07,Harrah's Lake Tahoe,38.962407899999995,-119.9399029,Stateline,No associated tour,1977-11-28 00:00:00,38.962407899999995,-119.9399029,No associated tour,Aretha Franklin
63f3ea6b,Aretha Franklin,1977-12-08,Harrah's Lake Tahoe,38.962407899999995,-119.9399029,Stateline,No associated tour,1977-12-07 00:00:00,38.962407899999995,-119.9399029,No associated tour,Aretha Franklin
1b92dd8c,Aretha Franklin,1978-04-03,Dorothy Chandler Pavillion,34.052,-118.244,Los Angeles,No associated tour,1977-12-08 00:00:00,34.052,-118.244,No associated tour,Aretha Franklin
23dfa05f,Aretha Franklin,1978-05-29,Carnegie Hall,40.714269099999996,-74.0059729,New York,No associated tour,1978-04-03 00:00:00,40.714269099999996,-74.0059729,No associated tour,Aretha Franklin
2bdfa05e,Aretha Franklin,1978-05-30,Carnegie Hall,40.714269099999996,-74.0059729,New York,No associated tour,1978-05-29 00:00:00,40.714269099999996,-74.0059729,No associated tour,Aretha Franklin
63df22ef,Aretha Franklin,1979-01-26,Harrah's Lake Tahoe,38.962407899999995,-119.9399029,Stateline,No associated tour,1978-05-30 00:00:00,38.962407899999995,-119.9399029,No associated tour,Aretha Franklin
7b99d678,Aretha Franklin,1979-06-10,Aladdin Hotel & Casino,36.1749705,-115.13722299999999,Las Vegas,No associated tour,1979-01-26 00:00:00,36.1749705,-115.13722299999999,No associated tour,Aretha Franklin
73fd4e35,Aretha Franklin,1979-07-16,Garden State Arts Center,40.3451095,-74.1840322,Holmdel,No associated tour,1979-06-10 00:00:00,40.3451095,-74.1840322,No associated tour,Aretha Franklin
63fd4ef3,Aretha Franklin,1979-07-17,Garden State Arts Center,40.3451095,-74.1840322,Holmdel,No associated tour,1979-07-16 00:00:00,40.3451095,-74.1840322,No associated tour,Aretha Franklin
73fd4ef1,Aretha Franklin,1979-07-18,Garden State Arts Center,40.3451095,-74.1840322,Holmdel,No associated tour,1979-07-17 00:00:00,40.3451095,-74.1840322,No associated tour,Aretha Franklin
7bfd4ef0,Aretha Franklin,1979-07-19,Garden State Arts Center,40.3451095,-74.1840322,Holmdel,No associated tour,1979-07-18 00:00:00,40.3451095,-74.1840322,No associated tour,Aretha Franklin
6bfd4ef6,Aretha Franklin,1979-07-20,Garden State Arts Center,40.3451095,-74.1840322,Holmdel,No associated tour,1979-07-19 00:00:00,40.3451095,-74.1840322,No associated tour,Aretha Franklin
